system,x_NaCl,r_A,g_LiCl,g_LiCl_block_sd,cutoff_A
li640,0.8,3.1500000000000004,0.6419303634907014,0.02312911339874866,3.6623742724757475
li640,0.8,3.17,0.609538521920419,0.019178973216643264,3.6623742724757475
li640,0.8,3.1900000000000004,0.6063076239354211,0.016225807256903983,3.6623742724757475
li640,0.8,3.21,0.5848117337137779,0.022180545475789917,3.6623742724757475
li640,0.8,3.2300000000000004,0.5750951329593336,0.009969921793891584,3.6623742724757475
li640,0.8,3.25,0.5611101049583128,0.02156902170136993,3.6623742724757475
li640,0.8,3.2700000000000005,0.5526433273278962,0.011850649921742836,3.6623742724757475
li640,0.8,3.29,0.5475490743485816,0.027202961752363565,3.6623742724757475
li640,0.8,3.3100000000000005,0.5344987927057956,0.024312801174909828,3.6623742724757475
li640,0.8,3.33,0.529104439160108,0.007848774067837617,3.6623742724757475
li640,0.8,3.3499999999999996,0.5198213487510639,0.024453589484436437,3.6623742724757475
li640,0.8,3.37,0.5091915990402519,0.02289063516607293,3.6623742724757475
li640,0.8,3.3899999999999997,0.5053599143595348,0.008396562586699246,3.6623742724757475
li640,0.8,3.41,0.5001960603599441,0.010679567645235373,3.6623742724757475
li640,0.8,3.4299999999999997,0.4905842700369689,0.01307123845064017,3.6623742724757475
li640,0.8,3.45,0.48928987312711325,0.027162374131494294,3.6623742724757475
li640,0.8,3.4699999999999998,0.4799572934477423,0.015036475910487625,3.6623742724757475
li640,0.8,3.49,0.47976780245287276,0.007873650815329002,3.6623742724757475
li640,0.8,3.51,0.4751214157933019,0.009432605505913473,3.6623742724757475
li640,0.8,3.5300000000000002,0.4702505946851922,0.023608999874876215,3.6623742724757475
li640,0.8,3.55,0.4666401870791933,0.014990217726936744,3.6623742724757475
li640,0.8,3.5700000000000003,0.45889588784347896,0.01200657625202594,3.6623742724757475
li640,0.8,3.59,0.46197795705107686,0.017183884877871026,3.6623742724757475
li640,0.8,3.6100000000000003,0.46191792294284806,0.018266454069324718,3.6623742724757475
li640,0.8,3.63,0.4559947292759796,0.00910794841845615,3.6623742724757475
li640,0.8,3.6500000000000004,0.4546424106228317,0.014236823800126105,3.6623742724757475
li640,0.8,3.67,0.4551343089875834,0.020885354716173327,3.6623742724757475
li640,0.8,3.6900000000000004,0.45076058357371696,0.013078066509739573,3.6623742724757475
li640,0.8,3.71,0.46817338165808775,0.013984330366196618,3.6623742724757475
li640,0.8,3.7300000000000004,0.45754938990625316,0.005043377625151272,3.6623742724757475
li640,0.8,3.75,0.46309039733476365,0.009670708146349426,3.6623742724757475
li640,0.8,3.7700000000000005,0.47241572488390793,0.00995683901474907,3.6623742724757475
li640,0.8,3.79,0.459843679332449,0.01765082950619597,3.6623742724757475
li640,0.8,3.8100000000000005,0.4681026678689407,0.008920879016691205,3.6623742724757475
li640,0.8,3.83,0.47912416168773053,0.007778668148674524,3.6623742724757475
li640,0.8,3.8499999999999996,0.4703933642957936,0.013071099934587717,3.6623742724757475
li640,0.8,3.87,0.4848415807351395,0.009226807686573182,3.6623742724757475
li640,0.8,3.8899999999999997,0.48445936833004993,0.008684226970772552,3.6623742724757475
li640,0.8,3.91,0.48892776745699407,0.012525659842557,3.6623742724757475
li640,0.8,3.9299999999999997,0.496010975316306,0.012624204872210118,3.6623742724757475
li640,0.8,3.95,0.49585039323871716,0.019971833093655668,3.6623742724757475
li640,0.8,3.9699999999999998,0.48811242954273915,0.009139082989530194,3.6623742724757475
li640,0.8,3.99,0.5032556053913135,0.009986449813155355,3.6623742724757475
li640,0.8,4.01,0.5007166127536563,0.008777728678174184,3.6623742724757475
li640,0.8,4.03,0.5166861905318998,0.007924373812313604,3.6623742724757475
li640,0.8,4.050000000000001,0.5126544622626936,0.01940304638547211,3.6623742724757475
li640,0.8,4.07,0.5235035689244609,0.011022402427654123,3.6623742724757475
li640,0.8,4.09,0.53656348462528,0.006839718825655981,3.6623742724757475
li640,0.8,4.109999999999999,0.5456734174400374,0.01003728868421359,3.6623742724757475
li640,0.8,4.13,0.5429465408892709,0.006569305914695548,3.6623742724757475
li640,0.8,4.15,0.5578204415806439,0.00929195715884786,3.6623742724757475
li640,0.8,4.17,0.5566911988660136,0.018382467676821366,3.6623742724757475
li640,0.8,4.1899999999999995,0.5831840412276953,0.011518379830393794,3.6623742724757475
li480,0.85,0.01,0.0,0.0,3.690349369455803
li480,0.85,0.03,0.0,0.0,3.690349369455803
li480,0.85,0.05,0.0,0.0,3.690349369455803
li480,0.85,0.07,0.0,0.0,3.690349369455803
li480,0.85,0.09,0.0,0.0,3.690349369455803
li480,0.85,0.11,0.0,0.0,3.690349369455803
li480,0.85,0.13,0.0,0.0,3.690349369455803
li480,0.85,0.15000000000000002,0.0,0.0,3.690349369455803
li480,0.85,0.16999999999999998,0.0,0.0,3.690349369455803
li480,0.85,0.19,0.0,0.0,3.690349369455803
li480,0.85,0.21000000000000002,0.0,0.0,3.690349369455803
li480,0.85,0.22999999999999998,0.0,0.0,3.690349369455803
li480,0.85,0.25,0.0,0.0,3.690349369455803
li480,0.85,0.27,0.0,0.0,3.690349369455803
li480,0.85,0.29000000000000004,0.0,0.0,3.690349369455803
li480,0.85,0.31,0.0,0.0,3.690349369455803
li480,0.85,0.33,0.0,0.0,3.690349369455803
li480,0.85,0.35,0.0,0.0,3.690349369455803
li480,0.85,0.37,0.0,0.0,3.690349369455803
li480,0.85,0.39,0.0,0.0,3.690349369455803
li480,0.85,0.41000000000000003,0.0,0.0,3.690349369455803
li480,0.85,0.43,0.0,0.0,3.690349369455803
li480,0.85,0.45,0.0,0.0,3.690349369455803
li480,0.85,0.47,0.0,0.0,3.690349369455803
li480,0.85,0.49,0.0,0.0,3.690349369455803
li480,0.85,0.51,0.0,0.0,3.690349369455803
li480,0.85,0.53,0.0,0.0,3.690349369455803
li480,0.85,0.55,0.0,0.0,3.690349369455803
li480,0.85,0.5700000000000001,0.0,0.0,3.690349369455803
li480,0.85,0.59,0.0,0.0,3.690349369455803
li480,0.85,0.61,0.0,0.0,3.690349369455803
li480,0.85,0.63,0.0,0.0,3.690349369455803
li480,0.85,0.65,0.0,0.0,3.690349369455803
li480,0.85,0.67,0.0,0.0,3.690349369455803
li480,0.85,0.6900000000000001,0.0,0.0,3.690349369455803
li480,0.85,0.71,0.0,0.0,3.690349369455803
li480,0.85,0.73,0.0,0.0,3.690349369455803
li480,0.85,0.75,0.0,0.0,3.690349369455803
li480,0.85,0.77,0.0,0.0,3.690349369455803
li480,0.85,0.79,0.0,0.0,3.690349369455803
li480,0.85,0.81,0.0,0.0,3.690349369455803
li480,0.85,0.8300000000000001,0.0,0.0,3.690349369455803
li480,0.85,0.85,0.0,0.0,3.690349369455803
li480,0.85,0.87,0.0,0.0,3.690349369455803
li480,0.85,0.89,0.0,0.0,3.690349369455803
li480,0.85,0.91,0.0,0.0,3.690349369455803
li480,0.85,0.93,0.0,0.0,3.690349369455803
li480,0.85,0.95,0.0,0.0,3.690349369455803
li480,0.85,0.97,0.0,0.0,3.690349369455803
li480,0.85,0.99,0.0,0.0,3.690349369455803
li480,0.85,1.01,0.0,0.0,3.690349369455803
li480,0.85,1.03,0.0,0.0,3.690349369455803
li480,0.85,1.05,0.0,0.0,3.690349369455803
li480,0.85,1.07,0.0,0.0,3.690349369455803
li480,0.85,1.09,0.0,0.0,3.690349369455803
li480,0.85,1.11,0.0,0.0,3.690349369455803
li480,0.85,1.1300000000000001,0.0,0.0,3.690349369455803
li480,0.85,1.15,0.0,0.0,3.690349369455803
li480,0.85,1.17,0.0,0.0,3.690349369455803
li480,0.85,1.19,0.0,0.0,3.690349369455803
li480,0.85,1.21,0.0,0.0,3.690349369455803
li480,0.85,1.23,0.0,0.0,3.690349369455803
li480,0.85,1.25,0.0,0.0,3.690349369455803
li480,0.85,1.27,0.0,0.0,3.690349369455803
li480,0.85,1.29,0.0,0.0,3.690349369455803
li480,0.85,1.31,0.0,0.0,3.690349369455803
li480,0.85,1.33,0.0,0.0,3.690349369455803
li480,0.85,1.35,0.0,0.0,3.690349369455803
li480,0.85,1.37,0.0,0.0,3.690349369455803
li480,0.85,1.3900000000000001,0.0,0.0,3.690349369455803
li480,0.85,1.4100000000000001,0.0,0.0,3.690349369455803
li480,0.85,1.43,0.0,0.0,3.690349369455803
li480,0.85,1.45,0.0,0.0,3.690349369455803
li480,0.85,1.47,0.0,0.0,3.690349369455803
li480,0.85,1.49,0.0,0.0,3.690349369455803
li480,0.85,1.51,0.0,0.0,3.690349369455803
li480,0.85,1.53,0.0,0.0,3.690349369455803
li480,0.85,1.55,0.0,0.0,3.690349369455803
li480,0.85,1.57,0.0,0.0,3.690349369455803
li480,0.85,1.59,0.0,0.0,3.690349369455803
li480,0.85,1.61,0.0,0.0,3.690349369455803
li480,0.85,1.6300000000000001,0.0,0.0,3.690349369455803
li480,0.85,1.6500000000000001,0.0,0.0,3.690349369455803
li480,0.85,1.67,0.0,0.0,3.690349369455803
li480,0.85,1.69,0.0,0.0,3.690349369455803
li480,0.85,1.71,0.001142269920016909,0.001563696871906586,3.690349369455803
li480,0.85,1.73,0.001674018016832375,0.0024951907037698996,3.690349369455803
li480,0.85,1.75,0.0,0.0,3.690349369455803
li480,0.85,1.77,0.0005330706391430982,0.0011923681677539213,3.690349369455803
li480,0.85,1.79,0.006254701414645462,0.002970587683275365,3.690349369455803
li480,0.85,1.81,0.00866609147918572,0.0029067088537933793,3.690349369455803
li480,0.85,1.83,0.018451477083010794,0.005170271741446292,3.690349369455803
li480,0.85,1.85,0.03025379913875162,0.014810011926697633,3.690349369455803
li480,0.85,1.87,0.06017541700541902,0.006193554789620339,3.690349369455803
li480,0.85,1.8900000000000001,0.11080429664749561,0.01406430261039859,3.690349369455803
li480,0.85,1.9100000000000001,0.18128438580265552,0.014850293305300705,3.690349369455803
li480,0.85,1.93,0.27214859900572186,0.015275222625766183,3.690349369455803
li480,0.85,1.95,0.41636213212007045,0.02907431340889195,3.690349369455803
li480,0.85,1.97,0.6157995504919729,0.02577122549456178,3.690349369455803
li480,0.85,1.99,0.8388047690988011,0.04996330852514564,3.690349369455803
li480,0.85,2.01,1.1037011107624886,0.033271136724477596,3.690349369455803
li480,0.85,2.0300000000000002,1.453689669592657,0.06058034414124996,3.690349369455803
li480,0.85,2.05,1.7580849968067156,0.04239828883465119,3.690349369455803
li480,0.85,2.0700000000000003,2.1342991251301933,0.047926281507465765,3.690349369455803
li480,0.85,2.09,2.569649711248166,0.0560773398243265,3.690349369455803
li480,0.85,2.1100000000000003,2.9709335329558257,0.0510157485533731,3.690349369455803
li480,0.85,2.13,3.3494012928408443,0.09863997008256876,3.690349369455803
li480,0.85,2.1500000000000004,3.6674541452437013,0.08119897984687231,3.690349369455803
li480,0.85,2.17,4.022564506716792,0.143869302071697,3.690349369455803
li480,0.85,2.1900000000000004,4.231829543214257,0.0732813564737202,3.690349369455803
li480,0.85,2.21,4.396307371017856,0.08587735719341671,3.690349369455803
li480,0.85,2.2300000000000004,4.616359462316468,0.05773203353629484,3.690349369455803
li480,0.85,2.25,4.735558624089548,0.025816502490162912,3.690349369455803
li480,0.85,2.2700000000000005,4.82717164782622,0.0520491975939403,3.690349369455803
li480,0.85,2.29,4.723159653775361,0.06336312228956112,3.690349369455803
li480,0.85,2.31,4.7543987964694265,0.03255483583071717,3.690349369455803
li480,0.85,2.33,4.637136911338482,0.1121205314045765,3.690349369455803
li480,0.85,2.3499999999999996,4.529209401979728,0.09762977068402443,3.690349369455803
li480,0.85,2.37,4.404922813628112,0.09674738287323847,3.690349369455803
li480,0.85,2.3899999999999997,4.258708217094223,0.12780315889969787,3.690349369455803
li480,0.85,2.41,4.116145243813001,0.06739424002583468,3.690349369455803
li480,0.85,2.4299999999999997,3.891134319229422,0.09773914043683629,3.690349369455803
li480,0.85,2.45,3.6932027402800593,0.052879232809578985,3.690349369455803
li480,0.85,2.4699999999999998,3.5211287600280166,0.0706398298054824,3.690349369455803
li480,0.85,2.49,3.3333436914974808,0.06945447344283887,3.690349369455803
li480,0.85,2.51,3.1341073296298148,0.03723902141754349,3.690349369455803
li480,0.85,2.5300000000000002,2.978300594136204,0.02875043846846137,3.690349369455803
li480,0.85,2.55,2.753522471692732,0.032738744223481685,3.690349369455803
li480,0.85,2.5700000000000003,2.6504012836644164,0.06706897510272751,3.690349369455803
li480,0.85,2.59,2.495103862320958,0.07230975052187925,3.690349369455803
li480,0.85,2.6100000000000003,2.343256350479389,0.07739490577236052,3.690349369455803
li480,0.85,2.63,2.176405827685097,0.05312106837496178,3.690349369455803
li480,0.85,2.6500000000000004,2.0747117372366164,0.018266286961702974,3.690349369455803
li480,0.85,2.67,1.9315325127931293,0.0676965501305789,3.690349369455803
li480,0.85,2.6900000000000004,1.8196001807566085,0.041822612180644,3.690349369455803
li480,0.85,2.71,1.6923299056431444,0.03976625064790708,3.690349369455803
li480,0.85,2.7300000000000004,1.5952460309455436,0.0574168155910158,3.690349369455803
li480,0.85,2.75,1.519347279723978,0.01373034042344304,3.690349369455803
li480,0.85,2.7700000000000005,1.4376306173472047,0.04394759354900921,3.690349369455803
li480,0.85,2.79,1.3668890205275799,0.03686838209574213,3.690349369455803
li480,0.85,2.81,1.2722049316930306,0.041717118592393215,3.690349369455803
li480,0.85,2.83,1.2027808071025639,0.044571944233280196,3.690349369455803
li480,0.85,2.8499999999999996,1.1699213873702676,0.03923165329471073,3.690349369455803
li480,0.85,2.87,1.0969015000887805,0.03490640753640369,3.690349369455803
li480,0.85,2.8899999999999997,1.03158264089319,0.03514599955444165,3.690349369455803
li480,0.85,2.91,0.9732745916016292,0.0193806558948176,3.690349369455803
li480,0.85,2.9299999999999997,0.9152897883327828,0.022778326274973545,3.690349369455803
li480,0.85,2.95,0.9029211969140549,0.02694182827001041,3.690349369455803
li480,0.85,2.9699999999999998,0.870164570239237,0.03314890953655299,3.690349369455803
li480,0.85,2.99,0.8383874499419688,0.010134138056193379,3.690349369455803
li480,0.85,3.01,0.7804627519954243,0.03142306838102624,3.690349369455803
li480,0.85,3.0300000000000002,0.7714670024325238,0.00957733552929275,3.690349369455803
li480,0.85,3.05,0.7314012631909548,0.007748442379418919,3.690349369455803
li480,0.85,3.0700000000000003,0.7176499394822111,0.015836029097629552,3.690349369455803
li480,0.85,3.09,0.6765562442241098,0.022924967563796347,3.690349369455803
li480,0.85,3.1100000000000003,0.6684005719187349,0.0046694690468645364,3.690349369455803
li480,0.85,3.13,0.6387478577972907,0.015757753293053536,3.690349369455803
li480,0.85,3.1500000000000004,0.630157616535395,0.013477381095414185,3.690349369455803
li480,0.85,3.17,0.6052793989748435,0.023129590579416062,3.690349369455803
li480,0.85,3.1900000000000004,0.5978776224544381,0.029706943347852992,3.690349369455803
li480,0.85,3.21,0.5954750897166371,0.020615584401574395,3.690349369455803
li480,0.85,3.2300000000000004,0.5575488938115755,0.02720108732071907,3.690349369455803
li480,0.85,3.25,0.5652542936467874,0.022000920105206278,3.690349369455803
li480,0.85,3.2700000000000005,0.538056996937192,0.015037033102010511,3.690349369455803
li480,0.85,3.29,0.5386325960574158,0.010305547902273116,3.690349369455803
li480,0.85,3.3100000000000005,0.5274177069220446,0.021388230714159406,3.690349369455803
li480,0.85,3.33,0.5262220527728849,0.02603640209702132,3.690349369455803
li480,0.85,3.3499999999999996,0.5015045910344194,0.021561656963637946,3.690349369455803
li480,0.85,3.37,0.5229216130299681,0.027453511396627085,3.690349369455803
li480,0.85,3.3899999999999997,0.5100847934922295,0.0185485093176793,3.690349369455803
li480,0.85,3.41,0.47941569270988627,0.0057306132736491345,3.690349369455803
li480,0.85,3.4299999999999997,0.489881912896172,0.020866322080242205,3.690349369455803
li480,0.85,3.45,0.4769223491492749,0.025574089498459213,3.690349369455803
li480,0.85,3.4699999999999998,0.4768498350926987,0.017622870917751256,3.690349369455803
li480,0.85,3.49,0.4594712074024911,0.014658935297900301,3.690349369455803
li480,0.85,3.51,0.4840724412633335,0.010758793016164208,3.690349369455803
li480,0.85,3.5300000000000002,0.4637259958643102,0.017271760132847376,3.690349369455803
li480,0.85,3.55,0.44698649589183065,0.008348692444081192,3.690349369455803
li480,0.85,3.5700000000000003,0.4560133868794927,0.02078557055376639,3.690349369455803
li480,0.85,3.59,0.4728460432666002,0.02089896752471349,3.690349369455803
li480,0.85,3.6100000000000003,0.4539091720132053,0.01008442655088776,3.690349369455803
li480,0.85,3.63,0.46894649224805074,0.02198897256361341,3.690349369455803
li480,0.85,3.6500000000000004,0.4557985878330414,0.018720538794154022,3.690349369455803
li480,0.85,3.67,0.4574160173090752,0.01733455027267383,3.690349369455803
li480,0.85,3.6900000000000004,0.4518577571358567,0.008017697654529208,3.690349369455803
li480,0.85,3.71,0.45743395148699767,0.024278684661629843,3.690349369455803
li480,0.85,3.7300000000000004,0.4571030844840382,0.015299535468939359,3.690349369455803
li480,0.85,3.75,0.4588909249343547,0.019112412151115584,3.690349369455803
li480,0.85,3.7700000000000005,0.46038019123924584,0.020229586057855783,3.690349369455803
li480,0.85,3.79,0.4671608295321184,0.025962196085343312,3.690349369455803
li480,0.85,3.8100000000000005,0.4557113130243315,0.02888987645522006,3.690349369455803
li480,0.85,3.83,0.47384844235591,0.008888681497705962,3.690349369455803
li480,0.85,3.8499999999999996,0.47062821015560047,0.017450988600480357,3.690349369455803
li480,0.85,3.87,0.47324757243512405,0.015980679667422094,3.690349369455803
li480,0.85,3.8899999999999997,0.4726980724500656,0.020105826816805682,3.690349369455803
li480,0.85,3.91,0.48393293603926635,0.005366068380222576,3.690349369455803
li480,0.85,3.9299999999999997,0.48929239065197744,0.011419800395758049,3.690349369455803
li480,0.85,3.95,0.4762151448444169,0.013725261549713395,3.690349369455803
li480,0.85,3.9699999999999998,0.49262169073014583,0.02226679910826779,3.690349369455803
li480,0.85,3.99,0.5013329461325391,0.022263118111844383,3.690349369455803
li480,0.85,4.01,0.5077691461102645,0.017235080664378583,3.690349369455803
li480,0.85,4.03,0.5078833304362079,0.014509619895463887,3.690349369455803
li480,0.85,4.050000000000001,0.5194759447088346,0.007616827643490474,3.690349369455803
li480,0.85,4.07,0.5184158799267276,0.011030534050404805,3.690349369455803
li480,0.85,4.09,0.5209457623951773,0.009715843066176533,3.690349369455803
li480,0.85,4.109999999999999,0.5329920698047403,0.016524521106959254,3.690349369455803
li480,0.85,4.13,0.5466414907780258,0.0074849578994627495,3.690349369455803
li480,0.85,4.15,0.5508884558209516,0.008033469398329024,3.690349369455803
li480,0.85,4.17,0.5532041854494961,0.011057476311724514,3.690349369455803
li480,0.85,4.1899999999999995,0.561348621394875,0.0163489379199196,3.690349369455803
li320,0.9,0.01,0.0,0.0,3.6259393792121584
li320,0.9,0.03,0.0,0.0,3.6259393792121584
li320,0.9,0.05,0.0,0.0,3.6259393792121584
li320,0.9,0.07,0.0,0.0,3.6259393792121584
li320,0.9,0.09,0.0,0.0,3.6259393792121584
li320,0.9,0.11,0.0,0.0,3.6259393792121584
li320,0.9,0.13,0.0,0.0,3.6259393792121584
li320,0.9,0.15000000000000002,0.0,0.0,3.6259393792121584
li320,0.9,0.16999999999999998,0.0,0.0,3.6259393792121584
li320,0.9,0.19,0.0,0.0,3.6259393792121584
li320,0.9,0.21000000000000002,0.0,0.0,3.6259393792121584
li320,0.9,0.22999999999999998,0.0,0.0,3.6259393792121584
li320,0.9,0.25,0.0,0.0,3.6259393792121584
li320,0.9,0.27,0.0,0.0,3.6259393792121584
li320,0.9,0.29000000000000004,0.0,0.0,3.6259393792121584
li320,0.9,0.31,0.0,0.0,3.6259393792121584
li320,0.9,0.33,0.0,0.0,3.6259393792121584
